Country Name,Country Code,Year,População Urbana (%),Crescimento População Urbana (%),Acesso a Água Potável Urbana (%),Matrícula no Ensino Primário (%),Matrícula no Ensino Secundário (%),PIB per capita (US$),Expectativa de Vida (anos),Region
United Kingdom,GBR,1990,78.14,0.234964714351841,,99.78913,78.43803,19095.4669984608,75.8804878048781,Europa
United Kingdom,GBR,1991,78.112,0.273408736099803,,98.18471,80.9996,19900.7266505069,76.0829268292683,Europa
United Kingdom,GBR,1992,78.172,0.347213792691497,,96.65488,83.63754,20487.1707852878,76.4341463414634,Europa
United Kingdom,GBR,1993,78.232,0.316469262069966,,97.19706666666667,92.06388,18389.0195675099,76.3853658536585,Europa
United Kingdom,GBR,1994,78.293,0.332530132496477,,97.73925333333334,93.9031,19709.2380983653,76.8853658536585,Europa
United Kingdom,GBR,1995,78.353,0.341153613981391,,98.28144,94.8189,23168.9529580171,76.8365853658537,Europa
United Kingdom,GBR,1996,78.413,0.331173754095967,,98.82362666666667,93.93028,24406.400298359,77.0878048780488,Europa
United Kingdom,GBR,1997,78.472,0.332766255006134,,99.36581333333334,92.76342,26766.0056249684,77.2109756097561,Europa
United Kingdom,GBR,1998,78.532,0.367838511025178,,99.908,93.50332,28274.5045119699,77.190243902439,Europa
United Kingdom,GBR,1999,78.591,0.408505665282773,,99.94032,94.65621,28762.0913570256,77.390243902439,Europa
United Kingdom,GBR,2000,78.651,0.433615661051976,100.0,99.94481,94.68536,28280.926786099,77.7414634146342,Europa
United Kingdom,GBR,2001,78.751,0.512040255282785,100.0,99.93639,94.95354,27906.5695029641,77.9926829268293,Europa
United Kingdom,GBR,2002,79.047,0.798501015283694,100.0,99.82263,95.64137,30077.741432188,78.1439024390244,Europa
United Kingdom,GBR,2003,79.339,0.834359753141167,100.0,99.90834,95.47093,34442.6875402308,78.4463414634146,Europa
United Kingdom,GBR,2004,79.629,0.93379733417362,100.0,98.13312,95.02938,40366.8886650968,78.7463414634146,Europa
United Kingdom,GBR,2005,79.915,1.04513367651541,100.0,98.78009,95.55691,42104.7884375024,79.0487804878049,Europa
United Kingdom,GBR,2006,80.199,1.08979547464129,100.0,98.42751,92.34619,44512.4590296865,79.2487804878049,Europa
United Kingdom,GBR,2007,80.479,1.12718995503098,100.0,96.53232,91.17435,50397.6854954706,79.4487804878049,Europa
United Kingdom,GBR,2008,80.757,1.13186919618862,100.0,98.63343,92.61934,47396.1202078484,79.6,Europa
United Kingdom,GBR,2009,81.031,1.09510526789302,100.0,97.88299,94.46231,38744.131693043,80.0512195121951,Europa
United Kingdom,GBR,2010,81.302,1.11777108530512,100.0,98.01015,96.16818,39598.957119545,80.4024390243902,Europa
United Kingdom,GBR,2011,81.57,1.11059917110884,100.0,98.11699,92.958,42109.6418795749,80.9512195121951,Europa
United Kingdom,GBR,2012,81.837,1.03907472511715,100.0,98.35876,90.8005,42490.1465463521,80.9048780487805,Europa
United Kingdom,GBR,2013,82.102,0.992828925823886,100.0,99.72456,93.84317,43419.0352598932,81.0048780487805,Europa
United Kingdom,GBR,2014,82.365,1.06695656713529,100.0,99.89948,97.18701,47426.6209829995,81.3048780487805,Europa
United Kingdom,GBR,2015,82.626,1.03800538351696,100.0,99.93433,98.13521,44983.885522934,80.9560975609756,Europa
United Kingdom,GBR,2016,82.886,1.10839632892999,100.0,99.65208,97.63383999999999,40988.1044233026,81.1560975609756,Europa
United Kingdom,GBR,2017,83.143,0.855290081460714,100.0,99.49182,97.13247,40629.2340347345,81.2560975609756,Europa
United Kingdom,GBR,2018,83.398,0.794682745592027,100.0,,,43315.4874501318,81.2560975609756,Europa
United Kingdom,GBR,2019,83.652,0.818697366540708,100.0,,,42794.0022648288,81.3691219512195,Europa
United Kingdom,GBR,2020,83.903,0.469050071710464,100.0,,,40404.8062238951,80.331756097561,Europa
United Kingdom,GBR,2021,84.152,0.655270844323942,100.0,,,46926.475736105,80.6473170731707,Europa
United Kingdom,GBR,2022,84.398,1.21323809207328,100.0,,,46062.9914079698,81.0112195121951,Europa
United Kingdom,GBR,2023,84.642,1.59366947201538,,,,49200.8101526146,81.2380975609756,Europa
United States,USA,1990,75.3,1.41025628541903,,,,23888.6000088133,75.2146341463415,América do Norte
United States,USA,1991,75.701,1.86738439894312,,,,24342.2589048189,75.3658536585366,América do Norte
United States,USA,1992,76.097,1.90863299657144,,,,25418.9907763319,75.6170731707317,América do Norte
United States,USA,1993,76.488,1.83118227604993,,,,26387.2937338171,75.419512195122,América do Norte
United States,USA,1994,76.875,1.7309822295661,,,,27694.853416234,75.619512195122,América do Norte
United States,USA,1995,77.257,1.68646666337335,,,,28690.8757013347,75.6219512195122,América do Norte
United States,USA,1996,77.636,1.65278297800739,,,,29967.7127181749,76.0268292682927,América do Norte
United States,USA,1997,78.008,1.68197526681483,,,,31459.1299691554,76.4292682926829,América do Norte
United States,USA,1998,78.377,1.63762765741403,,,,32853.6725949234,76.5804878048781,América do Norte
United States,USA,1999,78.742,1.61295677155673,,,,34515.3813073394,76.5829268292683,América do Norte
United States,USA,2000,79.057,1.51201139138713,99.69965668839,,,36329.9702595751,76.6365853658537,América do Norte
United States,USA,2001,79.234,1.21338042170418,99.69965668839,,,37133.6203973517,76.8365853658537,América do Norte
United States,USA,2002,79.409,1.14841884658312,99.69965668839,,,37997.7424300242,76.9365853658537,América do Norte
United States,USA,2003,79.583,1.07836038438036,99.69965668839,,,39490.3023903176,77.0365853658537,América do Norte
United States,USA,2004,79.757,1.14388530085121,99.69965668839,,,41724.6411982614,77.4878048780488,América do Norte
United States,USA,2005,79.928,1.13588459113456,99.69965668839,94.77826,89.34377,44123.3996470026,77.4878048780488,América do Norte
United States,USA,2006,80.099,1.17796815968651,99.69965668839,94.49746,89.151948,46301.9876485519,77.6878048780488,América do Norte
United States,USA,2007,80.269,1.16306776101756,99.69965668839,94.21666,88.960126,48050.227412195,77.9878048780488,América do Norte
United States,USA,2008,80.438,1.15618567133535,99.69965668839,93.93586,88.768304,48570.0594269601,78.0390243902439,América do Norte
United States,USA,2009,80.606,1.08529029428822,99.69965668839,93.65506,88.576482,47194.9500893872,78.390243902439,América do Norte
United States,USA,2010,80.772,1.05185816449381,99.7194372463949,93.37426,88.38466,48642.6312088213,78.5414634146342,América do Norte
United States,USA,2011,80.944,1.00511268781325,99.7392178043998,92.44255,89.75284,50024.8812320773,78.6414634146341,América do Norte
United States,USA,2012,81.119,1.01434861569527,99.7589983624047,92.79303,89.29903,51708.3940614082,78.7414634146342,América do Norte
United States,USA,2013,81.299,0.978210371974169,99.7787789204096,92.80851,89.46575,53297.3862901595,78.7414634146342,América do Norte
United States,USA,2014,81.483,1.02209326481216,99.7985594784146,93.2305,89.86874,55153.3940182967,78.8414634146341,América do Norte
United States,USA,2015,81.671,1.0283616018941,99.8183400364195,93.8973,91.27156,56849.4697923159,78.690243902439,América do Norte
United States,USA,2016,81.862,1.01921769631927,99.8381205944244,95.07325,92.18317,57976.628204291,78.5390243902439,América do Norte
United States,USA,2017,82.058,0.932047343572795,99.8579011524293,94.62633,92.45022,60047.7190728307,78.5390243902439,América do Norte
United States,USA,2018,82.256,0.82743536790703,99.8776817104343,,,62875.6661382728,78.6390243902439,América do Norte
United States,USA,2019,82.459,0.761595157723461,99.8974622684392,,,65227.9565911038,78.7878048780488,América do Norte
United States,USA,2020,82.664,0.656727102951006,99.9172428264441,,,64401.5074354212,76.9804878048781,América do Norte
United States,USA,2021,82.873,0.409829196265549,99.937023384449,,,71307.4017277218,76.3292682926829,América do Norte
United States,USA,2022,83.084,0.830027438814483,99.956803942454,,,77860.9112908848,77.4341463414634,América do Norte
United States,USA,2023,83.298,1.08873258073205,,,,82304.6204272866,78.3853658536585,América do Norte
Viet Nam,VNM,1990,20.257,3.91699233551035,,,,98.7983370311401,69.027,Ásia
Viet Nam,VNM,1991,20.629,3.91538066995253,,,,143.715270231936,69.303,Ásia
Viet Nam,VNM,1992,21.006,3.83631159510538,,,,144.549392371677,69.62,Ásia
Viet Nam,VNM,1993,21.387,3.72152159864684,,,,189.418573584332,69.957,Ásia
Viet Nam,VNM,1994,21.774,3.59913509916759,,,,229.857787265757,70.379,Ásia
Viet Nam,VNM,1995,22.166,3.45755603667641,,,,287.802661028593,70.871,Ásia
Viet Nam,VNM,1996,22.563,3.29925539868944,,,,337.051231790277,71.296,Ásia
Viet Nam,VNM,1997,22.965,3.21861385077166,,,,361.643884085566,71.67,Ásia
Viet Nam,VNM,1998,23.371,3.18737989810558,,99.69632,,361.350928411167,72.283,Ásia
Viet Nam,VNM,1999,23.817,3.19364724311128,,98.91738,,375.994455900496,72.575,Ásia
Viet Nam,VNM,2000,24.374,3.4412520862476,94.9503758677543,97.93079,,404.029784055118,72.746,Ásia
Viet Nam,VNM,2001,24.937,3.33480325916787,95.1170441885668,96.20012,,419.205677580901,72.984,Ásia
Viet Nam,VNM,2002,25.511,3.30015667342866,95.2838007281959,93.55176,,445.132861817313,73.138,Ásia
Viet Nam,VNM,2003,26.092,3.25175191988712,95.4506454866416,92.60167666666666,,497.117089249256,73.236,Ásia
Viet Nam,VNM,2004,26.683,3.20938013603773,95.6175784639039,91.65159333333334,,565.452284586212,73.062,Ásia
Viet Nam,VNM,2005,27.281,3.14478523712373,95.7845996599827,90.70151,,710.746759994861,73.198,Ásia
Viet Nam,VNM,2006,27.888,3.52318132479642,95.9517090748782,91.78953,,807.756645117054,73.293,Ásia
Viet Nam,VNM,2007,28.504,3.952592032822,96.1189067085902,94.60564,,925.640338348717,73.385,Ásia
Viet Nam,VNM,2008,29.128,3.9930062512113,96.2861925611188,97.42175,,1163.83195772873,73.455,Ásia
Viet Nam,VNM,2009,29.762,3.64973717285255,96.453566632464,98.5813,,1226.16976051536,73.525,Ásia
Viet Nam,VNM,2010,30.417,3.32132750315342,96.6210289226258,98.01475,,1683.16182443979,73.611,Ásia
Viet Nam,VNM,2011,31.08,3.30811881484735,96.7885794316042,99.32474,,1950.92504174913,73.713,Ásia
Viet Nam,VNM,2012,31.752,3.31010553962891,96.9562181593991,98.05641,,2185.11767654291,73.762,Ásia
Viet Nam,VNM,2013,32.429,3.2900356144746,97.1239451060107,97.96511,,2359.51736472828,73.821,Ásia
Viet Nam,VNM,2014,33.115,3.30756021698554,97.2917602714388,,,2546.38464459903,73.886,Ásia
Viet Nam,VNM,2015,33.809,3.31382377529812,97.4596636556835,,,2577.56885340113,73.955,Ásia
Viet Nam,VNM,2016,34.51,3.31209211580795,97.6276552587448,,,2735.0604380416,73.984,Ásia
Viet Nam,VNM,2017,35.213,3.26082571268108,97.7957350806227,,,2956.10992127753,74.026,Ásia
Viet Nam,VNM,2018,35.919,3.09302189027882,98.1214522439473,,,3222.31003125366,74.1,Ásia
Viet Nam,VNM,2019,36.628,2.92302367743811,98.645093213333,,,3440.90025375434,74.211,Ásia
Viet Nam,VNM,2020,37.34,2.8526498848033,98.8268212255212,,,3534.03953482647,75.383,Ásia
Viet Nam,VNM,2021,38.052,2.75773275966557,98.9642134217773,,,3704.1935590038,74.145,Ásia
Viet Nam,VNM,2022,38.766,2.60975154685066,99.1016056180334,,,4147.69777213621,74.502,Ásia
Viet Nam,VNM,2023,39.48,2.49649158153454,,,,4323.35031982451,74.588,Ásia
